match_id,round,date,team,opp,gf,ga,xg,xga,possession,shots,opp_shots,sot,big_chances,corners,passes,acc_passes,touches_in_box,final_third_entries,recoveries,goals_prevented,venue,result,pts,xpts,p_win,p_draw,p_loss,phase
13981929,21,2026-02-14,Raków Częstochowa,Zagłębie Lubin,0,0,1.52,0.21,65,19,8,9,3.0,8,477,379,33,60,58,0.2471,A,D,1,2.378351095054462,0.7132660957409473,0.23855280783162014,0.04815039817235096,Spring
13981933,21,2026-02-14,Cracovia,Jagiellonia Białystok,0,0,1.4,0.86,43,12,17,3,2.0,4,321,252,12,29,40,0.7064,H,D,1,1.761094619208655,0.49594346019418317,0.2732642386261055,0.23077568431670603,Spring
13981933,21,2026-02-14,Jagiellonia Białystok,Cracovia,0,0,0.86,1.4,57,17,12,4,1.0,6,428,353,24,60,40,0.6528,A,D,1,0.9655912915762236,0.23077568431670603,0.2732642386261055,0.49594346019418317,Spring
13981925,21,2026-02-15,Motor Lublin,KS Lechia Gdańsk,2,3,0.43,3.13,59,7,15,3,0.0,2,414,313,27,63,59,0.1999,H,L,0,0.16308354935138808,0.027131009371626463,0.0816905212365087,0.8862025087008286,Spring
13981925,21,2026-02-15,KS Lechia Gdańsk,Motor Lublin,3,2,3.13,0.43,41,15,7,9,5.0,2,298,195,35,52,56,-1.6591,A,W,3,2.7402980473389946,0.8862025087008286,0.0816905212365087,0.027131009371626463,Spring
13981927,21,2026-02-15,Pogoń Szczecin,MZKS Arka Gdynia,1,0,1.78,0.36,56,20,11,4,2.0,8,419,343,36,58,41,0.0089,H,W,3,2.38360575753384,0.7258614678903985,0.2060213538626443,0.06801616342755878,Spring
13981927,21,2026-02-15,MZKS Arka Gdynia,Pogoń Szczecin,0,1,0.36,1.78,44,11,20,1,1.0,7,332,259,16,42,39,0.476,A,L,0,0.41006984414532066,0.06801616342755878,0.2060213538626443,0.7258614678903985,Spring
13981931,21,2026-02-15,Lech Poznań,Piast Gliwice,3,0,2.8,0.94,48,19,15,10,7.0,7,435,358,36,45,56,0.7068,H,W,3,2.412953979626619,0.7571020355671063,0.14164787292529982,0.09881662814937736,Spring
13981931,21,2026-02-15,Piast Gliwice,Lech Poznań,0,3,0.94,2.8,52,15,19,7,2.0,6,467,387,33,54,47,0.8263,A,L,0,0.43809775737343193,0.09881662814937736,0.14164787292529982,0.7571020355671064,Spring
13981923,21,2026-02-16,Bruk-Bet Termalica Nieciecza,Górnik Zabrze,1,1,1.19,1.17,30,12,22,3,2.0,2,247,166,21,41,48,-0.6321,H,D,1,1.3749593228407233,0.3651963185759277,0.2793703671129402,0.3554247943424384,Spring
13981923,21,2026-02-16,Górnik Zabrze,Bruk-Bet Termalica Nieciecza,1,1,1.17,1.19,70,22,12,3,1.0,10,599,511,45,66,56,0.7371,A,D,1,1.3456447501402553,0.3554247943424384,0.2793703671129402,0.3651963185759277,Spring
13981941,22,2026-02-20,Widzew Łódź,Cracovia,0,0,0.97,0.81,41,14,12,4,1.0,9,304,217,23,50,53,0.0105,H,D,1,1.4668149516811648,0.3790881533735808,0.3295504915604225,0.29136027638543194,Spring
13981941,22,2026-02-20,Cracovia,Widzew Łódź,0,0,0.81,0.97,59,12,14,1,1.0,3,457,351,16,39,55,0.882,A,D,1,1.2036313207167182,0.29136027638543194,0.3295504915604225,0.3790881533735808,Spring
13981942,22,2026-02-20,Piast Gliwice,Motor Lublin,1,2,1.9,1.07,60,18,9,4,2.0,6,547,472,43,75,54,0.3808,H,L,0,1.9238376369989048,0.5671991528632568,0.2222401784091342,0.21039527978416778,Spring
13981942,22,2026-02-20,Motor Lublin,Piast Gliwice,2,1,1.07,1.9,40,9,18,6,1.0,3,372,290,16,36,49,-0.0829,A,W,3,0.8534260177616376,0.21039527978416778,0.2222401784091342,0.5671991528632568,Spring
13981932,22,2026-02-21,Legia Warszawa,Wisła Płock,2,1,0.7,1.02,43,7,14,4,2.0,1,401,337,20,57,49,0.9396,H,W,3,1.068492523571497,0.2456192220524054,0.3316348574142808,0.42274454021793184,Spring
13981932,22,2026-02-21,Wisła Płock,Legia Warszawa,1,2,1.02,0.7,57,14,7,4,2.0,4,529,456,26,53,53,-0.7696,A,L,0,1.599868478068076,0.42274454021793184,0.3316348574142808,0.2456192220524054,Spring
13981934,22,2026-02-21,Górnik Zabrze,Pogoń Szczecin,0,1,0.34,1.14,47,11,7,2,0.0,4,407,345,19,47,35,-0.3453,H,L,0,0.6551784999720511,0.11012715323108709,0.32479704027878986,0.5650725761937275,Spring
13981934,22,2026-02-21,Pogoń Szczecin,Górnik Zabrze,1,0,1.14,0.34,53,7,11,2,1.0,5,466,396,14,52,29,0.5539,A,W,3,2.0200147688599723,0.5650725761937275,0.32479704027878986,0.11012715323108709,Spring
13981940,22,2026-02-21,Raków Częstochowa,Bruk-Bet Termalica Nieciecza,1,0,2.03,1.12,55,9,20,4,2.0,4,414,320,23,50,51,0.8904,H,W,3,1.962653158284391,0.5836078306187273,0.21182966642820894,0.20429528683318227,Spring
13981940,22,2026-02-21,Bruk-Bet Termalica Nieciecza,Raków Częstochowa,0,1,1.12,2.03,45,20,9,5,2.0,6,338,235,28,52,55,-0.3934,A,L,0,0.8247155269277557,0.20429528683318227,0.21182966642820894,0.5836078306187273,Spring
13981937,22,2026-02-22,MZKS Arka Gdynia,GKS Katowice,2,1,1.48,1.03,44,12,11,6,4.0,5,295,206,19,51,47,0.396,H,W,3,1.6876977201648595,0.47550810899742957,0.26117339317257077,0.2632920491602066,Spring
13981937,22,2026-02-22,GKS Katowice,MZKS Arka Gdynia,1,2,1.03,1.48,56,11,12,5,1.0,4,382,271,23,66,43,0.2787,A,L,0,1.0510495406531906,0.2632920491602066,0.26117339317257077,0.47550810899742957,Spring
13981938,22,2026-02-22,MKS Korona Kielce,Lech Poznań,1,2,0.3,1.59,42,7,11,1,0.0,1,374,307,8,45,51,-0.1314,H,L,0,0.4295810466254537,0.06579513165035647,0.2321956516743843,0.7019659487907691,Spring
13981938,22,2026-02-22,Lech Poznań,MKS Korona Kielce,2,1,1.59,0.3,58,11,7,4,3.0,5,519,433,24,59,50,-0.8691,A,W,3,2.3380934980466916,0.7019659487907691,0.2321956516743843,0.06579513165035647,Spring
13981939,22,2026-02-22,Jagiellonia Białystok,Radomiak Radom,1,1,2.35,0.91,63,21,9,3,3.0,9,507,421,50,57,55,-0.3386,H,D,1,2.25818436794883,0.6939546790736744,0.17632033072780676,0.12897930557499848,Spring
13981939,22,2026-02-22,Radomiak Radom,Jagiellonia Białystok,1,1,0.91,2.35,37,9,21,2,1.0,3,299,226,19,39,34,-0.1376,A,D,1,0.5632582474528022,0.12897930557499848,0.17632033072780676,0.6939546790736744,Spring
13981936,22,2026-02-23,KS Lechia Gdańsk,Zagłębie Lubin,0,2,1.18,1.17,70,18,11,7,1.0,11,493,396,47,87,56,-0.7049,H,L,0,1.36728581875985,0.36239931934717545,0.28008786071832364,0.35750459483889097,Spring
13981936,22,2026-02-23,Zagłębie Lubin,KS Lechia Gdańsk,2,0,1.17,1.18,30,11,18,5,2.0,2,224,131,16,43,58,0.5902,A,W,3,1.3526016452349965,0.35750459483889097,0.28008786071832364,0.36239931934717545,Spring
13981943,23,2026-02-27,MZKS Arka Gdynia,KS Lechia Gdańsk,2,2,1.2,2.4,51,11,14,3,1.0,4,305,191,21,57,36,0.3968,H,D,1,0.7138434063994542,0.1764555904754997,0.18447663497295505,0.6382009416547083,Spring
13981943,23,2026-02-27,KS Lechia Gdańsk,MZKS Arka Gdynia,2,2,2.4,1.2,49,14,11,7,8.0,1,295,174,30,73,46,-0.9459,A,D,1,2.09907945993708,0.6382009416547083,0.18447663497295505,0.1764555904754997,Spring
13981948,23,2026-02-27,Cracovia,Piast Gliwice,2,3,1.2,1.8,48,10,9,4,3.0,2,385,295,13,56,45,-0.6194,H,L,0,0.9939495020305722,0.25418641798426594,0.2313902480777743,0.5143087309975545,Spring
13981948,23,2026-02-27,Piast Gliwice,Cracovia,3,2,1.8,1.2,52,9,10,5,3.0,1,405,312,28,53,45,-0.4398,A,W,3,1.7743164410704377,0.5143087309975545,0.2313902480777743,0.25418641798426594,Spring
13981946,23,2026-02-28,Motor Lublin,MKS Korona Kielce,2,0,1.51,1.68,49,12,22,4,4.0,2,349,274,22,41,58,1.6034,H,W,3,1.2740237688695748,0.3467382559342909,0.23380900106670194,0.4193579781310266,Spring
13981946,23,2026-02-28,MKS Korona Kielce,Motor Lublin,0,2,1.68,1.51,51,22,12,4,3.0,10,341,257,39,52,54,-0.7197,A,L,0,1.4918829354597818,0.4193579781310266,0.23380900106670194,0.3467382559342909,Spring
13981947,23,2026-02-28,Pogoń Szczecin,Widzew Łódź,1,0,0.7,0.84,40,9,8,3,2.0,2,310,230,15,57,39,0.4914,H,W,3,1.1980712596066572,0.27928254271474573,0.36022363146242004,0.36049349624878274,Spring
13981947,23,2026-02-28,Widzew Łódź,Pogoń Szczecin,0,1,0.84,0.7,60,8,9,2,3.0,2,461,381,21,70,42,-0.1406,A,L,0,1.4417041202087684,0.36049349624878274,0.36022363146242004,0.27928254271474573,Spring
13981949,23,2026-02-28,GKS Katowice,Górnik Zabrze,3,1,2.95,1.86,42,16,15,6,4.0,3,323,243,30,54,47,0.4372,H,W,3,1.9658607681344409,0.5993905793566052,0.16768903006462516,0.22936658056035256,Spring
13981949,23,2026-02-28,Górnik Zabrze,GKS Katowice,1,3,1.86,2.95,58,15,16,5,3.0,3,445,357,44,53,49,0.0425,A,L,0,0.8557887717456827,0.22936658056035253,0.16768903006462516,0.5993905793566052,Spring
13981945,23,2026-03-01,Bruk-Bet Termalica Nieciecza,Radomiak Radom,1,1,1.25,1.51,37,20,16,3,1.0,8,260,193,28,42,44,0.6295,H,D,1,1.196235338213332,0.31459351445517225,0.25245479484781524,0.43291579473505076,Spring
13981945,23,2026-03-01,Radomiak Radom,Bruk-Bet Termalica Nieciecza,1,1,1.51,1.25,63,16,20,4,5.0,9,460,374,30,47,40,-0.3089,A,D,1,1.5512021790529675,0.43291579473505076,0.25245479484781524,0.31459351445517225,Spring
13981954,23,2026-03-01,Lech Poznań,Raków Częstochowa,4,3,2.66,2.61,54,24,15,11,4.0,6,371,292,29,56,42,0.2718,H,W,3,1.4310091029941876,0.4175236992396103,0.17843800527535678,0.40078253609330405,Spring
13981954,23,2026-03-01,Raków Częstochowa,Lech Poznań,3,4,2.61,2.66,46,15,24,7,3.0,2,323,249,23,40,45,0.9434,A,L,0,1.380785613555269,0.40078253609330405,0.17843800527535678,0.4175236992396103,Spring
13981955,23,2026-03-01,Jagiellonia Białystok,Legia Warszawa,2,2,1.75,1.03,58,10,17,5,2.0,4,462,373,28,50,52,-1.9815,H,D,1,1.8630581652104157,0.5424963405387657,0.2355691435941184,0.22184407221390195,Spring
13981955,23,2026-03-01,Legia Warszawa,Jagiellonia Białystok,2,2,1.03,1.75,42,17,10,1,1.0,7,328,250,33,74,52,0.2914,A,D,1,0.9011013602358243,0.22184407221390195,0.2355691435941184,0.5424963405387657,Spring
13981944,23,2026-03-02,Zagłębie Lubin,Wisła Płock,2,0,1.59,1.25,34,11,20,4,2.0,1,265,186,24,39,43,1.1315,H,W,3,1.605308024477017,0.45286878497042526,0.24670166956574116,0.3003795669636588,Spring
13981944,23,2026-03-02,Wisła Płock,Zagłębie Lubin,0,2,1.25,1.59,66,20,11,4,0.0,5,502,418,34,71,43,0.0151,A,L,0,1.1478403704567175,0.3003795669636588,0.24670166956574116,0.45286878497042526,Spring
15615380,19,2026-03-05,Radomiak Radom,MZKS Arka Gdynia,3,1,1.21,1.27,48,12,14,5,2.0,3,342,263,22,41,41,1.6406,H,W,3,1.3213577313268752,0.3500611074859027,0.271174408869167,0.3787516892662914,Spring
15615380,19,2026-03-05,MZKS Arka Gdynia,Radomiak Radom,1,3,1.27,1.21,52,14,12,8,3.0,7,365,276,28,35,38,-1.8847,A,L,0,1.407429476668041,0.3787516892662914,0.271174408869167,0.3500611074859027,Spring
13981958,24,2026-03-06,KS Lechia Gdańsk,Jagiellonia Białystok,3,0,2.02,0.92,37,10,13,7,4.0,2,303,220,14,49,48,0.1849,H,W,3,2.0939444205319826,0.6288608112233476,0.20736198686193996,0.16352147509615636,Spring
13981958,24,2026-03-06,Jagiellonia Białystok,KS Lechia Gdańsk,0,3,0.92,2.02,63,13,10,2,0.0,9,518,417,23,69,40,-0.9048,A,L,0,0.6979264121504091,0.16352147509615636,0.20736198686193996,0.6288608112233476,Spring
13981957,24,2026-03-07,MKS Korona Kielce,Bruk-Bet Termalica Nieciecza,2,1,2.0,1.66,51,10,17,4,4.0,5,373,294,25,46,52,-0.3637,H,W,3,1.5962202483464503,0.460590087846637,0.21444998480653915,0.32466256273256433,Spring
13981957,24,2026-03-07,Bruk-Bet Termalica Nieciecza,MKS Korona Kielce,1,2,1.66,2.0,49,17,10,2,2.0,6,349,265,38,49,41,0.5435,A,L,0,1.188437673004232,0.32466256273256433,0.21444998480653915,0.460590087846637,Spring
13981959,24,2026-03-07,Piast Gliwice,Zagłębie Lubin,1,3,1.39,0.63,67,17,8,3,2.0,10,439,357,36,65,37,-0.8967,H,L,0,1.9396936093857657,0.5542750750318881,0.2768683842901014,0.16884110897305235,Spring
13981959,24,2026-03-07,Zagłębie Lubin,Piast Gliwice,3,1,0.63,1.39,33,8,17,5,1.0,7,215,127,12,40,34,-0.2584,A,W,3,0.7833917112092584,0.16884110897305235,0.2768683842901014,0.5542750750318881,Spring
13981960,24,2026-03-07,Widzew Łódź,Lech Poznań,2,1,0.68,0.85,29,11,12,4,1.0,3,219,148,17,34,39,-0.0815,H,W,3,1.171301174207332,0.2701060649845921,0.36098297925355577,0.3689106112923386,Spring
13981960,24,2026-03-07,Lech Poznań,Widzew Łódź,1,2,0.85,0.68,71,12,11,6,3.0,5,565,492,26,57,32,-0.9613,A,L,0,1.4677148131305715,0.3689106112923386,0.36098297925355577,0.2701060649845921,Spring
13981951,24,2026-03-08,Legia Warszawa,Cracovia,1,0,0.77,0.55,41,14,11,4,1.0,4,364,267,21,52,44,0.4917,H,W,3,1.5057673354251713,0.3709812020574136,0.3928237292529303,0.23619492948842272,Spring
13981951,24,2026-03-08,Cracovia,Legia Warszawa,0,1,0.55,0.77,59,11,14,3,1.0,3,524,422,14,77,50,0.5211,A,L,0,1.1014085177181985,0.23619492948842272,0.3928237292529303,0.37098120205741364,Spring
13981952,24,2026-03-08,Motor Lublin,Górnik Zabrze,0,0,0.64,0.56,60,7,11,0,2.0,4,473,385,30,52,45,0.1858,H,D,1,1.36657098656706,0.3157875696662544,0.419208277568297,0.2650041157824167,Spring
13981952,24,2026-03-08,Górnik Zabrze,Motor Lublin,0,0,0.56,0.64,40,11,7,2,1.0,6,309,227,22,41,50,0.0,A,D,1,1.2142206249155472,0.2650041157824167,0.419208277568297,0.3157875696662544,Spring
13981953,24,2026-03-08,Radomiak Radom,GKS Katowice,0,1,1.27,0.93,67,15,9,2,1.0,8,474,366,28,67,53,0.3755,H,L,0,1.612441589455223,0.44222082679364366,0.285779109074292,0.27199183571431074,Spring
13981953,24,2026-03-08,GKS Katowice,Radomiak Radom,1,0,0.93,1.27,33,9,15,2,2.0,3,244,149,17,50,52,0.1875,A,W,3,1.1017546162172243,0.27199183571431074,0.285779109074292,0.44222082679364366,Spring
13981956,24,2026-03-08,Raków Częstochowa,Pogoń Szczecin,2,0,2.2,0.2,64,24,5,6,4.0,6,552,477,51,71,65,0.0814,H,W,3,2.6540724824352946,0.8396090712093676,0.13524526880719207,0.024676139547773906,Spring
13981956,24,2026-03-08,Pogoń Szczecin,Raków Częstochowa,0,2,0.2,2.2,36,5,24,1,0.0,0,322,242,6,35,49,-0.2317,A,L,0,0.20927368745051378,0.024676139547773906,0.13524526880719207,0.8396090712093676,Spring
13981950,24,2026-03-09,Wisła Płock,MZKS Arka Gdynia,0,3,1.21,3.08,51,15,15,1,1.0,6,409,322,24,51,43,0.4519,H,L,0,0.4871552362757874,0.11657728805473408,0.13742337211158515,0.7414985365311831,Spring
13981950,24,2026-03-09,MZKS Arka Gdynia,Wisła Płock,3,0,3.08,1.21,49,15,15,5,6.0,2,410,330,25,53,45,0.0512,A,W,3,2.3619189817051347,0.7414985365311831,0.13742337211158515,0.11657728805473408,Spring
13981961,25,2026-03-13,Bruk-Bet Termalica Nieciecza,Motor Lublin,1,2,1.5,1.54,45,20,11,7,4.0,4,367,278,55,59,45,-0.8647,H,L,0,1.353123432499548,0.37066682904914106,0.24112294535212495,0.3881485663877422,Spring
13981961,25,2026-03-13,Motor Lublin,Bruk-Bet Termalica Nieciecza,2,1,1.54,1.5,55,11,20,4,2.0,4,471,388,30,52,59,0.7762,A,W,3,1.4055686445153515,0.3881485663877422,0.24112294535212495,0.37066682904914106,Spring
13981964,25,2026-03-13,Radomiak Radom,Legia Warszawa,1,1,0.6,0.78,58,7,11,1,1.0,3,404,311,3,52,43,-0.0786,H,D,1,1.1451165435664672,0.253762039991885,0.3838304235908122,0.36240737387910055,Spring
13981964,25,2026-03-13,Legia Warszawa,Radomiak Radom,1,1,0.78,0.6,42,11,7,6,3.0,7,287,201,23,49,48,-0.507,A,D,1,1.471052545228114,0.36240737387910055,0.3838304235908122,0.253762039991885,Spring
13981967,25,2026-03-14,Cracovia,Wisła Płock,1,2,1.5,0.78,74,29,4,6,1.0,11,513,452,50,71,49,-1.2818,H,L,0,1.891966264533754,0.5433686417779896,0.2618603391997851,0.19474313687708725,Spring
13981967,25,2026-03-14,Wisła Płock,Cracovia,2,1,0.78,1.5,26,4,29,2,1.0,4,190,103,12,44,39,0.1107,A,W,3,0.8460897498310467,0.19474313687708722,0.2618603391997851,0.5433686417779896,Spring
13981968,25,2026-03-14,Jagiellonia Białystok,Piast Gliwice,1,2,0.48,1.01,64,15,17,5,0.0,7,563,448,23,72,53,-0.7667,H,L,0,0.8655614634442967,0.17231679667344768,0.34861107342395375,0.4790709077813803,Spring
13981968,25,2026-03-14,Piast Gliwice,Jagiellonia Białystok,2,1,1.01,0.48,36,17,15,7,1.0,7,317,226,29,56,57,-0.2922,A,W,3,1.7858237967680946,0.4790709077813803,0.34861107342395375,0.17231679667344768,Spring
13981969,25,2026-03-14,GKS Katowice,KS Lechia Gdańsk,2,0,1.39,1.02,38,13,14,7,2.0,5,299,222,14,43,39,0.0097,H,W,3,1.6320410363762043,0.4539907606151822,0.27006875453065765,0.275923756680914,Spring
13981969,25,2026-03-14,KS Lechia Gdańsk,GKS Katowice,0,2,1.02,1.39,62,14,13,1,1.0,5,495,409,22,60,56,-0.8446,A,L,0,1.0978400245733997,0.275923756680914,0.27006875453065765,0.4539907606151822,Spring
13981962,25,2026-03-15,MZKS Arka Gdynia,Widzew Łódź,0,0,0.6,0.66,50,10,10,1,1.0,8,313,238,16,59,33,0.4093,H,D,1,1.2400052263686105,0.27746741083181325,0.4076029938731709,0.3149295428659084,Spring
13981962,25,2026-03-15,Widzew Łódź,MZKS Arka Gdynia,0,0,0.66,0.6,50,10,10,1,0.0,3,331,234,17,52,36,0.2207,A,D,1,1.352391622470896,0.3149295428659084,0.4076029938731709,0.27746741083181325,Spring
13981963,25,2026-03-15,Zagłębie Lubin,Lech Poznań,0,1,0.56,2.15,37,14,15,1,0.0,2,287,192,33,52,61,0.3034,H,L,0,0.4231549787488592,0.0829713357897881,0.17424097137949487,0.7423887595152062,Spring
13981963,25,2026-03-15,Lech Poznań,Zagłębie Lubin,1,0,2.15,0.56,63,15,14,4,2.0,3,516,425,19,49,51,0.4831,A,W,3,2.401407249925113,0.7423887595152061,0.17424097137949487,0.0829713357897881,Spring
13981966,25,2026-03-15,Górnik Zabrze,Raków Częstochowa,3,1,0.7,1.43,43,13,15,6,0.0,4,338,253,17,45,36,0.048,H,W,3,0.8196345093536963,0.1828485643331218,0.27108881635433085,0.5460433643639291,Spring
13981966,25,2026-03-15,Raków Częstochowa,Górnik Zabrze,1,3,1.43,0.7,57,15,13,3,4.0,7,437,378,18,39,34,-1.4782,A,L,0,1.909218909446118,0.5460433643639291,0.27108881635433085,0.1828485643331218,Spring
13981965,25,2026-03-16,Pogoń Szczecin,MKS Korona Kielce,2,1,2.15,0.74,64,23,5,7,1.0,10,506,430,51,72,51,0.1446,H,W,3,2.280388004853183,0.698114562687149,0.18604431679173575,0.11544210184292855,Spring
13981965,25,2026-03-16,MKS Korona Kielce,Pogoń Szczecin,1,2,0.74,2.15,36,5,23,4,2.0,3,294,224,14,46,51,-1.4136,A,L,0,0.5323706223205213,0.11544210184292855,0.18604431679173575,0.698114562687149,Spring
15645068,16,2026-03-17,Jagiellonia Białystok,GKS Katowice,2,1,1.51,0.81,51,18,13,5,2.0,5,452,368,34,44,53,-0.6985,H,W,3,1.8750645049721015,0.5381476152793884,0.2606216591339362,0.20120134029904718,Autumn
15645068,16,2026-03-17,GKS Katowice,Jagiellonia Białystok,1,2,0.81,1.51,49,13,18,4,0.0,1,424,352,21,52,40,-0.2727,A,L,0,0.8642256800310778,0.20120134029904718,0.2606216591339362,0.5381476152793884,Autumn
13981973,26,2026-03-20,Motor Lublin,Zagłębie Lubin,1,0,1.5,0.37,47,9,9,1,2.0,4,285,188,26,35,54,0.0348,H,W,3,2.2293519189853663,0.6590210966289041,0.252288629098654,0.08866253819635217,Spring
13981973,26,2026-03-20,Zagłębie Lubin,Motor Lublin,0,1,0.37,1.5,53,9,9,1,0.0,5,330,234,32,67,49,-0.138,A,L,0,0.5182762436877105,0.08866253819635217,0.252288629098654,0.6590210966289041,Spring
13981976,26,2026-03-20,Piast Gliwice,Radomiak Radom,3,1,2.84,0.58,45,20,6,9,4.0,5,367,279,35,64,55,-0.1261,H,W,3,2.6137014631809286,0.8334692018904402,0.11329385750960831,0.05056761132023171,Spring
13981976,26,2026-03-20,Radomiak Radom,Piast Gliwice,1,3,0.58,2.84,55,6,20,2,1.0,3,455,365,22,53,56,0.2482,A,L,0,0.2649966914703034,0.05056761132023171,0.11329385750960831,0.8334692018904402,Spring
13981972,26,2026-03-21,KS Lechia Gdańsk,Pogoń Szczecin,2,1,2.68,1.53,40,15,18,7,4.0,7,298,213,19,61,47,0.516,H,W,3,2.030998407361796,0.6186037173515578,0.17518725530712284,0.2043555014296098,Spring
13981972,26,2026-03-21,Pogoń Szczecin,KS Lechia Gdańsk,1,2,1.53,2.68,60,18,15,7,1.0,9,454,352,40,57,51,-0.3256,A,L,0,0.7882537595959522,0.2043555014296098,0.17518725530712284,0.6186037173515578,Spring
13981979,26,2026-03-21,Cracovia,GKS Katowice,1,0,1.2,1.67,40,9,17,2,1.0,6,280,200,21,38,39,0.2333,H,W,3,1.065680997599457,0.2746779027386588,0.24164728938348065,0.48360724634261787,Spring
13981979,26,2026-03-21,GKS Katowice,Cracovia,0,1,1.67,1.2,60,17,9,4,2.0,3,416,335,28,53,42,-0.0444,A,L,0,1.6924690284113342,0.48360724634261787,0.24164728938348065,0.2746779027386588,Spring
14510058,26,2026-03-21,Jagiellonia Białystok,Wisła Płock,1,2,2.05,1.42,74,25,6,8,3.0,8,662,586,32,97,51,-0.4178,H,L,0,1.7762461702896823,0.5209784055863992,0.2133109535304848,0.2654087037627664,Spring
14510058,26,2026-03-21,Wisła Płock,Jagiellonia Białystok,2,1,1.42,2.05,26,6,25,3,2.0,1,239,158,12,37,54,0.1839,A,W,3,1.009537064818784,0.2654087037627664,0.2133109535304848,0.5209784055863992,Spring
13981971,26,2026-03-22,Legia Warszawa,Raków Częstochowa,1,1,1.71,1.52,54,17,11,2,1.0,7,413,341,31,53,46,0.2148,H,D,1,1.5048826212860913,0.42430533786396896,0.23196660769418453,0.34362246564070525,Spring
13981971,26,2026-03-22,Raków Częstochowa,Legia Warszawa,1,1,1.52,1.71,46,11,17,4,2.0,3,379,295,17,37,41,-0.016,A,D,1,1.2628340046163005,0.34362246564070525,0.23196660769418453,0.4243053378639689,Spring
13981975,26,2026-03-22,Lech Poznań,Bruk-Bet Termalica Nieciecza,4,1,3.58,1.23,67,26,9,9,6.0,6,560,499,37,57,39,-0.3032,H,W,3,2.4871686838468468,0.7926469710731541,0.1092277706273844,0.08682571086875032,Spring
13981975,26,2026-03-22,Bruk-Bet Termalica Nieciecza,Lech Poznań,1,4,1.23,3.58,33,9,26,4,1.0,5,271,203,13,31,34,-1.2783,A,L,0,0.36970490323363536,0.08682571086875032,0.1092277706273844,0.7926469710731541,Spring
13981977,26,2026-03-22,MKS Korona Kielce,MZKS Arka Gdynia,3,0,3.01,0.81,54,25,10,4,4.0,7,410,317,39,49,42,1.3008,H,W,3,2.5430464357838187,0.808252179207127,0.11828989816243742,0.0695730384658789,Spring
13981977,26,2026-03-22,MZKS Arka Gdynia,MKS Korona Kielce,0,3,0.81,3.01,46,10,25,5,2.0,3,355,276,22,36,35,-0.8248,A,L,0,0.3270090135600741,0.0695730384658789,0.11828989816243742,0.808252179207127,Spring
13981980,26,2026-03-22,Widzew Łódź,Górnik Zabrze,0,0,0.3,0.39,46,5,8,0,0.0,1,374,259,18,58,47,0.2676,H,D,1,1.118262609250452,0.18542104757182096,0.5619994665349892,0.2525794854465802,Spring
13981980,26,2026-03-22,Górnik Zabrze,Widzew Łódź,0,0,0.39,0.3,54,8,5,2,0.0,2,443,340,14,60,50,0.0,A,D,1,1.31973792287473,0.2525794854465802,0.5619994665349892,0.18542104757182096,Spring
13981982,27,2026-04-04,GKS Katowice,Wisła Płock,1,0,0.94,1.1,64,15,15,5,1.0,10,543,478,31,61,43,0.8433,H,W,3,1.2237202230912376,0.30674151888982915,0.3034956664217501,0.38975970747581595,Spring
13981982,27,2026-04-04,Wisła Płock,GKS Katowice,0,1,1.1,0.94,36,15,15,4,2.0,2,312,242,24,53,40,0.0493,A,L,0,1.472774788849198,0.38975970747581595,0.3034956664217501,0.30674151888982915,Spring
13981983,27,2026-04-04,Górnik Zabrze,Cracovia,3,0,2.53,1.21,53,16,16,4,5.0,4,479,404,32,52,52,0.3879,H,W,3,2.152293416004229,0.6590439592205664,0.17516153834253004,0.16455274798749267,Spring
13981983,27,2026-04-04,Cracovia,Górnik Zabrze,0,3,1.21,2.53,47,16,16,3,1.0,6,413,338,16,50,44,-0.9069,A,L,0,0.668819782305008,0.16455274798749267,0.17516153834253004,0.6590439592205664,Spring
13981985,27,2026-04-04,Raków Częstochowa,Widzew Łódź,1,1,1.22,1.07,39,7,16,2,3.0,4,305,203,22,54,43,-0.9115,H,D,1,1.4695304521872847,0.3953779701903297,0.2833965416162955,0.32121800584288507,Spring
13981985,27,2026-04-04,Widzew Łódź,Raków Częstochowa,1,1,1.07,1.22,61,16,7,2,1.0,5,468,386,24,60,48,0.0243,A,D,1,1.2470505591449508,0.32121800584288507,0.2833965416162955,0.3953779701903297,Spring
13981987,27,2026-04-04,Jagiellonia Białystok,Lech Poznań,0,0,1.04,1.26,49,10,17,3,2.0,3,472,406,18,63,55,0.9781,H,D,1,1.1965868885001005,0.3050337645207604,0.2814855949378191,0.41347194902331513,Spring
13981987,27,2026-04-04,Lech Poznań,Jagiellonia Białystok,0,0,1.26,1.04,51,17,10,3,1.0,3,486,430,30,54,46,0.9419,A,D,1,1.5219014420077643,0.41347194902331513,0.2814855949378191,0.3050337645207604,Spring
13981974,27,2026-04-06,KS Lechia Gdańsk,MKS Korona Kielce,4,2,3.56,1.89,52,17,18,9,7.0,6,367,296,36,50,52,0.7044,H,W,3,2.1778624166791536,0.6797983903694287,0.13846724557086748,0.17065362433864756,Spring
13981974,27,2026-04-06,MKS Korona Kielce,KS Lechia Gdańsk,2,4,1.89,3.56,48,18,17,4,3.0,5,342,265,40,42,52,-0.4944,A,L,0,0.6504281185868102,0.17065362433864756,0.13846724557086748,0.6797983903694288,Spring
