match_id,round,team,is_home,player,player_id,minute,shot_type,is_goal,situation,body_part,xg,xgot,x,y,goal_mouth_y,goal_mouth_z
13982004,29,GKS Katowice,True,Bartosz Nowak,316216,14,miss,False,assisted,right-foot,0.137670353055,0.0,15.6,53.6,48.4,68.1
13982004,29,GKS Katowice,True,Eman Marković,876595,9,miss,False,assisted,right-foot,0.1468154489994,0.0,13.2,62.4,58.3,4.2
13982004,29,GKS Katowice,True,Damian Rasak,833847,7,block,False,regular,right-foot,0.023729713633657,0.0,28.4,50.1,51.7,19.0
13982006,29,Raków Częstochowa,True,Leonardo Rocha,894463,90,goal,True,free-kick,right-foot,0.038705792278051,0.33665961027145,27.9,46.8,54.4,31.0
13982006,29,Raków Częstochowa,True,Leonardo Rocha,894463,89,save,False,assisted,head,0.05330915749073,0.037350084632635,7.7,57.5,52.0,15.8
13982006,29,Cracovia,False,Karol Knap,1063187,86,miss,False,regular,left-foot,0.011679560877383,0.0,36.8,31.3,49.1,70.8
13982006,29,Cracovia,False,Mateusz Tabisz,2179404,84,miss,False,regular,head,0.087580397725105,0.0,8.3,52.3,55.1,84.7
13982006,29,Cracovia,False,Karol Knap,1063187,74,save,False,assisted,left-foot,0.021442908793688,0.11450020968914,18.9,31.1,46.9,22.8
13982006,29,Raków Częstochowa,True,Tomasz Pieńko,1126979,70,save,False,corner,right-foot,0.024912063032389,0.094655409455299,20.0,33.6,48.1,26.6
13982006,29,Cracovia,False,Ajdin Hasić,954832,67,save,False,set-piece,right-foot,0.01601011492312,0.062116399407387,19.6,71.6,52.1,3.8
13982006,29,Raków Częstochowa,True,Patryk Makuch,979393,60,goal,True,assisted,right-foot,0.27942311763763,0.96265405416489,5.4,53.2,47.9,2.5
13982006,29,Raków Częstochowa,True,Jonatan Braut Brunes,840521,53,save,False,assisted,left-foot,0.16156753897667,0.63675403594971,10.5,41.5,52.9,24.1
13982006,29,Cracovia,False,Dijon Kameri,1129551,50,goal,True,regular,right-foot,0.48116934299469,0.98846882581711,4.5,49.5,52.3,6.3
13982006,29,Cracovia,False,Pau Sans,1469468,50,save,False,assisted,right-foot,0.070232279598713,0.13461539149284,4.5,64.0,49.0,2.5
13982006,29,Raków Częstochowa,True,Jonatan Braut Brunes,840521,45,goal,True,penalty,left-foot,0.7884,0.76707857847214,11.5,50.0,46.4,5.7
