match_id,round,team,team_id,is_home,player,player_id,position,substitute,minutesPlayed,rating,expectedGoals,expectedAssists,goals,goalAssist,totalShots,shotOffTarget,onTargetScoringAttempt,touches,totalPass,accuratePass,keyPass,totalLongBalls,accurateLongBalls,totalCross,accurateCross,duelWon,duelLost,aerialWon,aerialLost,totalTackle,wonTackle,interceptionWon,totalClearance,ballRecovery,possessionLostCtrl,fouls,wasFouled,dribbleValueNormalized,totalProgression,progressiveBallCarriesCount,saves,goalsPrevented
13981857,13,Motor Lublin,7915,True,Fábio Ronaldo,1134514,M,False,67.0,6.7,0.2625,0.0129955,,0.0,5,1.0,2.0,43.0,21.0,18.0,,1.0,,1.0,,5.0,9.0,,2.0,2.0,2.0,2.0,,8.0,10.0,2.0,2.0,0.21,,,,
13981857,13,Motor Lublin,7915,True,Karol Czubak,1006858,F,False,78.0,8.3,0.6912,0.00562982,2.0,0.0,3,1.0,2.0,23.0,12.0,5.0,,,,,,3.0,2.0,3.0,,,,,3.0,3.0,11.0,1.0,,0.3,,,,
13981857,13,Motor Lublin,7915,True,Bradly Van Hoeven,856738,M,True,23.0,7.1,,0.207391,,0.0,0,,,13.0,4.0,3.0,,,,,,5.0,4.0,,,4.0,2.0,,,3.0,4.0,,1.0,0.21,,,,
13981857,13,Motor Lublin,7915,True,Mathieu Scalet,913578,M,True,12.0,7.1,,0.0019954,,0.0,0,,,12.0,7.0,6.0,,,,,,3.0,,,,3.0,3.0,,2.0,3.0,1.0,,,0.02,,,,
13981857,13,Motor Lublin,7915,True,Renat Dadaşov,836941,F,True,12.0,6.5,,0.0776025,,0.0,0,,,14.0,11.0,8.0,2.0,,,,,2.0,1.0,2.0,,,,,,,5.0,,,0.07,,,,
13981857,13,Motor Lublin,7915,True,Filip Wójcik,844864,D,True,14.0,6.6,,3.12e-06,,0.0,0,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,
13981857,13,Motor Lublin,7915,True,Gašper Tratnik,1138163,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981857,13,Motor Lublin,7915,True,Herve Matthys,318637,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981857,13,Motor Lublin,7915,True,Paskal Meyer,1902572,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981857,13,Motor Lublin,7915,True,Bright Ede,1978292,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981857,13,Motor Lublin,7915,True,Krystian Palacz,1101200,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981857,13,Motor Lublin,7915,True,Franciszek Lewandowski,2031144,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981857,13,Motor Lublin,7915,True,Kacper Karasek,1127782,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981857,13,Motor Lublin,7915,True,Florian Haxha,1131003,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981857,13,Widzew Łódź,3115,False,Maciej Kikolski,1133034,G,False,90.0,6.3,,0.00026786,,0.0,0,,,45.0,37.0,30.0,,9.0,3.0,,,,,,,,,,,9.0,7.0,,,0.01,,,2.0,-1.2248
13981857,13,Widzew Łódź,3115,False,Marcel Krajewski,1514873,D,False,90.0,6.6,0.0113,0.139606,,0.0,1,1.0,,72.0,37.0,30.0,1.0,,,2.0,1.0,10.0,8.0,2.0,,5.0,1.0,,2.0,5.0,14.0,4.0,,0.27,,,,
13981857,13,Widzew Łódź,3115,False,Mateusz Żyro,851245,D,False,90.0,6.2,,0.00888428,,0.0,0,,,52.0,47.0,45.0,,4.0,2.0,,,1.0,1.0,,1.0,,,,2.0,3.0,2.0,,1.0,0.1,,,,
13981857,13,Widzew Łódź,3115,False,Ricardo Visus,1046322,D,False,90.0,7.0,0.1018,0.0184231,,0.0,3,3.0,,80.0,67.0,64.0,,7.0,7.0,,,3.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,4.0,,1.0,0.32,,,,
13981857,13,Widzew Łódź,3115,False,Peter Therkildsen,851161,D,False,57.0,5.8,,0.114514,,0.0,0,,,44.0,32.0,29.0,,,,1.0,,1.0,2.0,,,1.0,,2.0,,3.0,7.0,2.0,,0.06,,,,
13981857,13,Widzew Łódź,3115,False,Lindon Selahi,922945,M,False,90.0,6.7,,0.0250817,,0.0,0,,,69.0,58.0,56.0,,1.0,1.0,,,2.0,6.0,,1.0,2.0,2.0,1.0,2.0,5.0,6.0,2.0,,0.13,,,,
13981857,13,Widzew Łódź,3115,False,Samuel Akere,1387184,M,False,57.0,6.5,,0.0101181,,0.0,0,,,30.0,13.0,11.0,1.0,1.0,1.0,1.0,,7.0,7.0,,1.0,3.0,3.0,1.0,,4.0,10.0,1.0,3.0,0.05,,,,
13981857,13,Widzew Łódź,3115,False,Fran Álvarez,965034,M,False,68.0,6.3,0.0363,0.0677467,,0.0,1,1.0,,31.0,19.0,16.0,3.0,,,5.0,,2.0,3.0,,,1.0,,,,1.0,11.0,,1.0,0.05,,,,
13981857,13,Widzew Łódź,3115,False,Szymon Czyż,1005890,M,False,67.0,6.9,0.08,0.0590118,,0.0,1,,1.0,42.0,30.0,30.0,2.0,1.0,1.0,,,1.0,3.0,,,1.0,1.0,,1.0,2.0,3.0,1.0,,0.26,,,,
13981857,13,Widzew Łódź,3115,False,Mariusz Fornalczyk,1049444,M,False,83.0,6.0,0.1162,0.0159303,,0.0,3,,2.0,36.0,13.0,8.0,,,,6.0,,3.0,5.0,,,1.0,,,,,22.0,1.0,1.0,0.35,,,,
13981857,13,Widzew Łódź,3115,False,Sebastian Bergier,913575,F,False,90.0,6.4,0.1478,0.00696472,,0.0,2,,1.0,26.0,14.0,10.0,,,,,,2.0,3.0,1.0,1.0,,,1.0,2.0,2.0,7.0,,1.0,0.0,,,,
13981857,13,Widzew Łódź,3115,False,Dion Gallapeni,1499083,D,True,33.0,6.7,,0.00410044,,0.0,0,,,28.0,13.0,12.0,,,,4.0,,2.0,3.0,,,2.0,,1.0,,1.0,9.0,,,0.08,,,,
13981857,13,Widzew Łódź,3115,False,Ángel Baena,1031756,M,True,33.0,6.3,,0.0229733,,0.0,0,,,28.0,11.0,10.0,,2.0,1.0,3.0,1.0,2.0,5.0,,,,,1.0,,5.0,12.0,,,0.03,,,,
13981857,13,Widzew Łódź,3115,False,Bartłomiej Pawłowski,119859,M,True,23.0,6.9,0.0342,0.132403,,0.0,1,,,15.0,9.0,6.0,2.0,1.0,,2.0,2.0,1.0,1.0,,,,,1.0,,3.0,3.0,,,0.35,,,,
13981857,13,Widzew Łódź,3115,False,Andi Zeqiri,796067,F,True,22.0,6.6,0.067,0.0138114,,0.0,1,1.0,,14.0,7.0,6.0,,1.0,,1.0,,1.0,2.0,,,1.0,1.0,,,,5.0,1.0,,-0.44,,,,
13981857,13,Widzew Łódź,3115,False,Pape Meissa Ba,991645,F,True,14.0,6.4,,,,0.0,0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
13981857,13,Widzew Łódź,3115,False,Veljko Ilić,1132010,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981857,13,Widzew Łódź,3115,False,Samuel Kozlovský,836687,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981857,13,Widzew Łódź,3115,False,Stelios Andreou,994282,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981857,13,Widzew Łódź,3115,False,Marek Hanousek,72830,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981857,13,Widzew Łódź,3115,False,Tonio Teklić,904669,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981858,13,GKS Katowice,3112,True,Rafał Strączek,882644,G,False,90.0,7.2,,0.00262499,,0.0,0,,,26.0,23.0,9.0,1.0,20.0,6.0,,,,,,,,,,2.0,7.0,14.0,,,0.0,,,1.0,0.0384
13981858,13,GKS Katowice,3112,True,Märten Kuusk,254761,D,False,90.0,7.3,,0.00268693,,0.0,0,,,52.0,21.0,19.0,,1.0,1.0,,,6.0,2.0,4.0,1.0,2.0,2.0,,16.0,1.0,3.0,,,0.01,,,,
13981858,13,GKS Katowice,3112,True,Arkadiusz Jędrych,198796,D,False,90.0,7.7,,0.00348741,,0.0,0,,,49.0,35.0,27.0,,7.0,3.0,,,7.0,1.0,5.0,1.0,1.0,,1.0,6.0,3.0,9.0,,1.0,0.04,,,,
13981858,13,GKS Katowice,3112,True,Lukas Klemenz,789971,D,False,90.0,7.9,,0.0209205,,0.0,0,,,41.0,17.0,14.0,,2.0,1.0,,,6.0,5.0,5.0,2.0,1.0,,1.0,12.0,1.0,5.0,2.0,,0.01,,,,
13981858,13,GKS Katowice,3112,True,Marcin Wasielewski,851511,M,False,90.0,6.9,0.0792,0.044998,,0.0,1,,,44.0,19.0,18.0,1.0,,,1.0,1.0,8.0,8.0,1.0,1.0,4.0,4.0,1.0,8.0,3.0,2.0,5.0,3.0,0.01,,,,
13981858,13,GKS Katowice,3112,True,Mateusz Kowalczyk,1186221,M,False,90.0,6.9,0.1617,0.0221423,,0.0,3,2.0,,61.0,34.0,25.0,,7.0,2.0,,,5.0,9.0,,,4.0,2.0,2.0,3.0,5.0,18.0,,1.0,0.21,,,,
13981858,13,GKS Katowice,3112,True,Jesse Bosch,989859,M,False,67.0,6.4,0.1726,0.00543384,,0.0,2,1.0,,31.0,23.0,19.0,1.0,4.0,3.0,,,2.0,3.0,,1.0,2.0,,,1.0,1.0,4.0,1.0,,0.1,,,,
13981858,13,GKS Katowice,3112,True,Borja Galán,313014,M,False,90.0,8.4,0.3063,0.0477166,,1.0,2,1.0,1.0,53.0,25.0,11.0,2.0,3.0,,3.0,,10.0,3.0,5.0,2.0,1.0,1.0,2.0,7.0,6.0,21.0,1.0,3.0,0.3,,,,
13981858,13,GKS Katowice,3112,True,Eman Marković,876595,F,False,45.0,6.1,,0.00011338,,0.0,0,,,10.0,7.0,3.0,,1.0,,,,1.0,7.0,,1.0,1.0,1.0,,,4.0,5.0,2.0,,0.08,,,,
13981858,13,GKS Katowice,3112,True,Adam Zreľák,315162,F,False,67.0,6.3,0.0842,0.0722414,,0.0,3,1.0,,23.0,16.0,9.0,1.0,,,1.0,1.0,1.0,4.0,1.0,3.0,,,,,2.0,9.0,1.0,,0.08,,,,
13981858,13,GKS Katowice,3112,True,Bartosz Nowak,316216,F,False,90.0,7.5,0.0868,0.57035,,0.0,1,,1.0,40.0,27.0,16.0,4.0,5.0,2.0,5.0,2.0,,2.0,,,,,,,6.0,16.0,,,0.42,,,,
13981858,13,GKS Katowice,3112,True,Marcel Wedrychowski,992633,M,True,45.0,7.0,0.1306,0.00998032,,0.0,1,,1.0,31.0,20.0,13.0,1.0,2.0,1.0,2.0,,6.0,1.0,,,2.0,1.0,,,5.0,10.0,1.0,,0.3,,,,
13981858,13,GKS Katowice,3112,True,Sebastian Milewski,801113,M,True,23.0,7.7,0.0902,0.00189762,1.0,0.0,1,,1.0,15.0,6.0,4.0,,1.0,,,,2.0,2.0,,,1.0,,,,2.0,4.0,2.0,,0.18,,,,
13981858,13,GKS Katowice,3112,True,Ilia Shkurin,1017144,F,True,23.0,6.4,,0.00091729,,0.0,0,,,6.0,3.0,2.0,1.0,,,,,,4.0,,2.0,,,,,2.0,2.0,1.0,,0.06,,,,
13981858,13,GKS Katowice,3112,True,Patryk Szczuka,1386428,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981858,13,GKS Katowice,3112,True,Bartosz Jaroszek,800163,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981858,13,GKS Katowice,3112,True,Kacper Łukasiak,1127202,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981858,13,GKS Katowice,3112,True,Jakub Łukowski,339187,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981858,13,GKS Katowice,3112,True,Grzegorz Rogala,920540,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981858,13,GKS Katowice,3112,True,Filip Rejczyk,1423455,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981858,13,GKS Katowice,3112,True,Adrian Błąd,81430,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981858,13,MKS Korona Kielce,5065,False,Xavier Dziekoński,1033201,G,False,90.0,6.7,,0.00539204,,0.0,0,,,52.0,46.0,31.0,,22.0,8.0,,,,,,,,,,,6.0,15.0,,,0.02,,,3.0,0.1887
13981858,13,MKS Korona Kielce,5065,False,Bartłomiej Smolarczyk,1146079,D,False,90.0,6.4,,0.00772627,,0.0,0,,,45.0,36.0,28.0,,6.0,2.0,,,2.0,1.0,2.0,,,,1.0,5.0,3.0,9.0,1.0,,0.01,,,,
13981858,13,MKS Korona Kielce,5065,False,Constantinos Sotiriou,1150377,D,False,90.0,7.0,0.3962,0.45388,,0.0,2,1.0,1.0,65.0,51.0,48.0,1.0,9.0,8.0,,,3.0,2.0,3.0,1.0,,,,4.0,3.0,5.0,1.0,,0.04,,,,
13981858,13,MKS Korona Kielce,5065,False,Pau Resta,989355,D,False,90.0,6.1,0.1328,0.135266,,0.0,1,,,70.0,56.0,46.0,1.0,7.0,2.0,1.0,,5.0,5.0,4.0,4.0,1.0,1.0,1.0,4.0,2.0,12.0,,,0.03,,,,
13981858,13,MKS Korona Kielce,5065,False,Viktor Popov,965935,M,False,79.0,5.9,,0.00243566,,0.0,0,,,40.0,24.0,14.0,,6.0,2.0,1.0,,1.0,8.0,,5.0,1.0,,1.0,3.0,4.0,12.0,,,-0.01,,,,
13981858,13,MKS Korona Kielce,5065,False,Tamar Svetlin,959616,M,False,90.0,7.2,,0.072872,,0.0,0,,,69.0,54.0,47.0,,3.0,2.0,,,5.0,3.0,,,2.0,2.0,1.0,1.0,9.0,10.0,,3.0,0.18,,,,
13981858,13,MKS Korona Kielce,5065,False,Martin Remacle,827574,M,False,90.0,6.8,0.6516,0.00961494,,0.0,4,,2.0,59.0,35.0,25.0,,4.0,1.0,2.0,,10.0,3.0,,,4.0,,,1.0,6.0,16.0,,5.0,0.26,,,,
13981858,13,MKS Korona Kielce,5065,False,Konrad Matuszewski,907510,M,False,60.0,7.1,0.0337,0.300298,,0.0,1,1.0,,34.0,18.0,15.0,2.0,,,3.0,2.0,3.0,5.0,1.0,2.0,,,,1.0,2.0,7.0,1.0,2.0,0.01,,,,
13981858,13,MKS Korona Kielce,5065,False,Stjepan Davidović,1509163,F,False,79.0,7.4,0.0931,0.240827,,0.0,1,1.0,,39.0,16.0,13.0,2.0,,,,,9.0,5.0,1.0,1.0,2.0,2.0,,,5.0,11.0,1.0,1.0,0.34,,,,
13981858,13,MKS Korona Kielce,5065,False,Antoñín,997523,F,False,60.0,6.3,0.0418,0.0600429,,0.0,1,,,18.0,8.0,7.0,,,,2.0,1.0,,4.0,,1.0,,,,,1.0,7.0,,,0.18,,,,
13981858,13,MKS Korona Kielce,5065,False,Dawid Błanik,794277,F,False,90.0,6.3,0.3164,0.183793,,0.0,2,,,45.0,25.0,21.0,2.0,3.0,1.0,5.0,,4.0,8.0,,2.0,2.0,,,,,13.0,2.0,2.0,0.09,,,,
13981858,13,MKS Korona Kielce,5065,False,Marcel Pięczek,971384,D,True,30.0,6.4,,0.0354633,,0.0,0,,,25.0,14.0,10.0,,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,,,,,3.0,10.0,,,0.11,,,,
13981858,13,MKS Korona Kielce,5065,False,Vladimir Nikolov,932479,F,True,30.0,6.5,,0.00927344,,0.0,0,,,17.0,11.0,4.0,,1.0,,,,6.0,6.0,2.0,4.0,,,,,1.0,7.0,2.0,2.0,0.03,,,,
13981858,13,MKS Korona Kielce,5065,False,Nikodem Niski,1036276,D,True,11.0,6.7,,0.0267991,,0.0,0,,,16.0,9.0,7.0,,1.0,1.0,2.0,,1.0,,,,,,,1.0,1.0,5.0,,,0.17,,,,
13981858,13,MKS Korona Kielce,5065,False,Nono,119198,M,True,11.0,6.5,0.0669,0.00079947,,0.0,2,1.0,,9.0,4.0,2.0,,1.0,1.0,,,,1.0,,,,,,,1.0,4.0,,,-0.01,,,,
13981858,13,MKS Korona Kielce,5065,False,Rafał Mamla,1390658,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981858,13,MKS Korona Kielce,5065,False,Jakub Budnicki,1513167,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981858,13,MKS Korona Kielce,5065,False,Slobodan Rubežić,886345,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981858,13,MKS Korona Kielce,5065,False,Wojciech Kamiński,987866,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981858,13,MKS Korona Kielce,5065,False,Miłosz Strzeboński,1156142,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981858,13,MKS Korona Kielce,5065,False,Hubert Zwozny,1462671,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981860,13,Raków Częstochowa,35268,True,Oliwier Zych,1009362,G,False,90.0,7.7,,0.00121896,,0.0,0,,,37.0,25.0,15.0,,24.0,14.0,,,1.0,,1.0,,,,,1.0,8.0,11.0,,,-0.15,,,4.0,0.323
13981860,13,Raków Częstochowa,35268,True,Apostolos Konstantopoulos,1033264,D,False,90.0,6.8,,0.00875925,,0.0,0,,,55.0,38.0,31.0,,7.0,4.0,1.0,,3.0,1.0,,,2.0,1.0,2.0,6.0,2.0,10.0,1.0,1.0,0.03,,,,
13981860,13,Raków Częstochowa,35268,True,Bogdan Racovițan,1048102,D,False,90.0,7.2,,0.00388733,,0.0,0,,,56.0,35.0,31.0,,8.0,4.0,,,4.0,5.0,1.0,3.0,2.0,1.0,,13.0,1.0,6.0,,1.0,0.3,,,,
13981860,13,Raków Częstochowa,35268,True,Stratos Svarnas,793267,D,False,90.0,6.9,,0.0328758,,0.0,0,,,69.0,47.0,40.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,3.0,4.0,2.0,2.0,1.0,6.0,4.0,11.0,,,0.17,,,,
13981860,13,Raków Częstochowa,35268,True,Adriano,1175494,M,False,76.0,6.9,0.0126,0.012443,,0.0,1,1.0,,45.0,17.0,15.0,,1.0,1.0,5.0,,8.0,4.0,,,1.0,1.0,,2.0,4.0,14.0,,4.0,-0.45,,,,
13981860,13,Raków Częstochowa,35268,True,Péter Baráth,1002518,M,False,90.0,6.9,0.0285,0.0158386,,0.0,1,,1.0,51.0,32.0,27.0,1.0,3.0,1.0,,,6.0,1.0,3.0,1.0,2.0,2.0,3.0,5.0,6.0,9.0,,1.0,0.2,,,,
13981860,13,Raków Częstochowa,35268,True,Karol Struski,990140,M,False,90.0,5.2,,0.00124034,,0.0,0,,,14.0,11.0,10.0,,,,1.0,,1.0,3.0,,1.0,,,,,1.0,3.0,2.0,1.0,0.01,,,,
13981860,13,Raków Częstochowa,35268,True,Jean Carlos Silva,796432,M,False,63.0,7.1,0.0211,0.340983,,0.0,1,1.0,,51.0,26.0,20.0,2.0,4.0,2.0,5.0,2.0,4.0,5.0,,1.0,2.0,1.0,2.0,3.0,5.0,15.0,,1.0,0.11,,,,
13981860,13,Raków Częstochowa,35268,True,Mohamed Lamine Diaby,911850,F,False,64.0,8.2,1.0386,0.0658783,1.0,0.0,6,2.0,2.0,26.0,9.0,7.0,,,,,,5.0,3.0,2.0,1.0,1.0,1.0,,2.0,2.0,6.0,,,0.4,,,,
13981860,13,Raków Częstochowa,35268,True,Imad Rondić,858600,F,False,64.0,7.1,,0.00219962,,0.0,0,,,25.0,9.0,7.0,,,,,,10.0,7.0,6.0,2.0,,,,,2.0,8.0,,5.0,0.07,,,,
13981860,13,Raków Częstochowa,35268,True,Tomasz Pieńko,1126979,F,False,85.0,7.9,0.0668,0.0292137,1.0,0.0,1,,1.0,42.0,28.0,20.0,,,,2.0,1.0,6.0,5.0,2.0,1.0,,,,1.0,6.0,15.0,,1.0,0.13,,,,
13981860,13,Raków Częstochowa,35268,True,Michael Ameyaw,971393,M,True,27.0,6.9,,0.00418798,,0.0,0,,,16.0,10.0,8.0,,1.0,,1.0,,4.0,1.0,,1.0,3.0,1.0,,,3.0,3.0,,,0.06,,,,
13981860,13,Raków Częstochowa,35268,True,Marko Bulat,905063,M,True,26.0,6.8,,0.0176935,,1.0,0,,,15.0,11.0,10.0,1.0,,,2.0,,,,,,,,,1.0,1.0,3.0,,,0.01,,,,
13981860,13,Raków Częstochowa,35268,True,Patryk Makuch,979393,F,True,26.0,6.9,,0.00695623,,0.0,0,,,19.0,10.0,4.0,,1.0,,,,8.0,1.0,5.0,1.0,1.0,1.0,1.0,,1.0,10.0,,2.0,0.08,,,,
13981860,13,Raków Częstochowa,35268,True,Jonatan Braut Brunes,840521,F,True,14.0,6.4,,6.27e-06,,0.0,0,,,10.0,2.0,1.0,,,,,,,2.0,,,,,,1.0,,5.0,,,0.01,,,,
13981860,13,Raków Częstochowa,35268,True,Oskar Repka,940867,M,True,9.0,6.5,,,,0.0,0,,,4.0,2.0,,,2.0,,,,,,,,,,,1.0,,2.0,,,,,,,
13981860,13,Raków Częstochowa,35268,True,Kacper Trelowski,1036147,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981860,13,Raków Częstochowa,35268,True,Ibrahima Seck,1470033,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981860,13,Raków Częstochowa,35268,True,Bogdan Mirčetić,1382153,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Alex Paulsen,1000379,G,False,90.0,5.3,,0.00132862,,0.0,0,,,37.0,29.0,18.0,,15.0,4.0,,,1.0,,1.0,,,,,2.0,4.0,11.0,,,0.17,,,3.0,-0.769
13981860,13,KS Lechia Gdańsk,7913,False,Bartłomiej Kłudka,1126978,D,False,86.0,6.5,0.0203,0.0131172,,0.0,1,1.0,,55.0,30.0,27.0,1.0,,,4.0,1.0,6.0,3.0,,1.0,6.0,4.0,1.0,2.0,,8.0,,,0.19,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Bujar Pllana,1005929,D,False,90.0,6.0,,0.006397,,0.0,0,,,54.0,44.0,38.0,,4.0,1.0,,,2.0,6.0,,4.0,2.0,1.0,2.0,3.0,5.0,7.0,2.0,,0.07,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Matej Rodin,834079,D,False,90.0,6.5,,0.0134052,,0.0,0,,,63.0,55.0,45.0,,11.0,6.0,,,2.0,3.0,2.0,1.0,,,1.0,4.0,3.0,11.0,1.0,,0.06,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Matúš Vojtko,877984,D,False,90.0,5.9,0.0104,0.0357154,,0.0,1,1.0,,66.0,42.0,31.0,,7.0,3.0,5.0,1.0,1.0,8.0,,3.0,1.0,,,2.0,3.0,18.0,4.0,,0.08,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Rifet Kapić,841930,M,False,90.0,6.6,0.0656,0.0761954,,0.0,3,1.0,1.0,93.0,73.0,67.0,1.0,2.0,2.0,3.0,,2.0,4.0,,1.0,2.0,2.0,3.0,3.0,6.0,13.0,1.0,,0.11,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Ivan Zhelyzko,2551205,M,False,90.0,6.8,0.0798,0.28965,,0.0,2,1.0,1.0,68.0,54.0,45.0,,7.0,6.0,4.0,,4.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,11.0,14.0,1.0,,0.25,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Camilo Mena,1014498,M,False,90.0,6.0,,0.0526892,,0.0,0,,,66.0,46.0,37.0,2.0,3.0,,1.0,,5.0,9.0,,,4.0,3.0,2.0,,7.0,19.0,1.0,1.0,0.18,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Tomasz Neugebauer,1108616,M,False,60.0,6.1,,0.00345808,,0.0,0,,,17.0,6.0,4.0,,,,2.0,,2.0,5.0,,1.0,1.0,,1.0,,,6.0,2.0,1.0,0.07,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Aleksandar Ćirković,998446,M,False,69.0,6.4,,0.00319106,,0.0,0,,,25.0,9.0,8.0,,,,2.0,,4.0,5.0,,,3.0,1.0,1.0,,2.0,8.0,2.0,1.0,0.08,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Tomáš Bobček,918481,F,False,90.0,8.2,0.2928,0.0186381,1.0,0.0,2,,2.0,39.0,24.0,15.0,,1.0,1.0,,,11.0,9.0,8.0,5.0,2.0,,1.0,2.0,,12.0,2.0,,0.41,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Bogdan Viunnyk,1005387,F,True,30.0,6.4,0.0985,0.0211389,,0.0,1,,1.0,16.0,8.0,5.0,,,,1.0,,3.0,5.0,2.0,2.0,1.0,,,,1.0,8.0,,,0.1,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Dawid Kurminowski,922074,F,True,21.0,6.3,,0.0085295,,0.0,0,,,11.0,6.0,5.0,1.0,,,,,,3.0,,1.0,,,,,,3.0,1.0,,-0.24,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Michal Głogowski,1500297,F,True,8.0,6.5,,0.00067001,,0.0,0,,,3.0,2.0,2.0,,,,,,,,,,,,,,,1.0,,,0.0,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Szymon Weirauch,1142001,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Elias Olsson,1036092,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Tomasz Wójtowicz,1108621,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Miłosz Kałahur,843379,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Maksym Diachuk,1006088,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Kacper Sezonienko,1046316,F,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Anton Tsarenko,1142207,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981860,13,KS Lechia Gdańsk,7913,False,Mohamed Awadalla,1169226,F,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14912737,13,Radomiak Radom,7295,True,Filip Majchrowicz,926007,G,False,90.0,6.5,,0.00031632,,0.0,0,,,22.0,16.0,13.0,,4.0,1.0,,,,,,,,,,2.0,4.0,3.0,,,0.0,,,2.0,-0.0969
14912737,13,Radomiak Radom,7295,True,Zié Ouattara,1005407,D,False,90.0,6.3,,0.0405365,,0.0,0,,,70.0,47.0,39.0,,4.0,2.0,3.0,1.0,1.0,4.0,,1.0,,,,1.0,5.0,13.0,2.0,,0.19,,,,
14912737,13,Radomiak Radom,7295,True,Steve Kingue,945424,D,False,90.0,6.4,0.051,0.00484178,,0.0,2,2.0,,56.0,41.0,32.0,,6.0,,,,3.0,3.0,1.0,1.0,1.0,,,8.0,3.0,9.0,2.0,1.0,0.06,,,,
